"       ""CD""      0.","       ""CL""       ",,,,,,,,,
0.070961156,1.444482797,,,,,,,,,
0.070926786,1.444552556,,,,,,,,,
0.070892056,1.444622507,,,,,,,,,
0.070856011,1.444691301,,,,,,,,,
0.070818999,1.444759391,,,,,,,,,
0.070781459,1.444827318,,,,,,,,,
0.070743596,1.444895355,,,,,,,,,
0.070705507,1.444963553,,,,,,,,,
0.070667225,1.445031921,,,,,,,,,
0.070628761,1.445100435,,,,,,,,,
0.070590128,1.445169076,,,,,,,,,
0.070551327,1.445237774,,,,,,,,,
0.070512371,1.445306501,,,,,,,,,
0.070473259,1.445375204,,,,,,,,,
0.070433983,1.44544383,,,,,,,,,
0.070394539,1.445512326,,,,,,,,,
0.070354916,1.445580635,,,,,,,,,
0.070315115,1.445648743,,,,,,,,,
0.070275142,1.445716641,,,,,,,,,
0.070234989,1.445784223,,,,,,,,,
0.070194651,1.445851437,,,,,,,,,
0.070154134,1.445918288,,,,,,,,,
0.070113446,1.445984735,,,,,,,,,
0.070072587,1.446050706,,,,,,,,,
0.07003157,1.446116196,,,,,,,,,
0.069990395,1.446181162,,,,,,,,,
0.069949051,1.446245524,,,,,,,,,
0.069907534,1.446309212,,,,,,,,,
0.069865848,1.4463722,,,,,,,,,
0.069824005,1.446434491,,,,,,,,,
0.069782025,1.446496102,,,,,,,,,
0.069739916,1.44655701,,,,,,,,,
0.069697682,1.446617203,,,,,,,,,
0.069655322,1.446676675,,,,,,,,,
0.069612837,1.446735427,,,,,,,,,
0.069570269,1.446793427,,,,,,,,,
0.069527628,1.446850664,,,,,,,,,
0.06948491,1.446907115,,,,,,,,,
0.06944211,1.446962726,,,,,,,,,
0.069399217,1.447017426,,,,,,,,,
0.069356228,1.447071167,,,,,,,,,
0.069313153,1.447123915,,,,,,,,,
0.069269967,1.447175597,,,,,,,,,
0.069226669,1.447226169,,,,,,,,,
0.069183266,1.447275583,,,,,,,,,
0.069139766,1.447323821,,,,,,,,,
0.069096188,1.447370901,,,,,,,,,
0.069052551,1.447416861,,,,,,,,,
0.069008873,1.44746169,,,,,,,,,
0.068965163,1.447505388,,,,,,,,,
0.068921455,1.447547996,,,,,,,,,
0.068877777,1.447589543,,,,,,,,,
0.068834132,1.447630014,,,,,,,,,
0.068790524,1.447669402,,,,,,,,,
0.068746955,1.447707678,,,,,,,,,
0.068703427,1.447744806,,,,,,,,,
0.068659947,1.447780769,,,,,,,,,
0.06861651,1.44781551,,,,,,,,,
0.068573117,1.447849002,,,,,,,,,
0.068529772,1.44788123,,,,,,,,,
0.06848648,1.447912206,,,,,,,,,
0.068443245,1.447941919,,,,,,,,,
0.068400072,1.447970311,,,,,,,,,
0.068356967,1.447997371,,,,,,,,,
0.068313942,1.448023117,,,,,,,,,
0.068270994,1.448047502,,,,,,,,,
0.068228127,1.448070511,,,,,,,,,
0.068185351,1.44809215,,,,,,,,,
0.068142673,1.448112406,,,,,,,,,
0.068100091,1.448131251,,,,,,,,,
0.068057626,1.448148696,,,,,,,,,
0.068015277,1.448164737,,,,,,,,,
0.067973036,1.448179364,,,,,,,,,
0.067930932,1.448192609,,,,,,,,,
0.06788897,1.448204448,,,,,,,,,
0.067847152,1.448214882,,,,,,,,,
0.06780548,1.448223939,,,,,,,,,
0.067763973,1.448231621,,,,,,,,,
0.067722645,1.448237923,,,,,,,,,
0.06768151,1.448242853,,,,,,,,,
0.067640566,1.448246395,,,,,,,,,
0.067599832,1.448248594,,,,,,,,,
0.067559309,1.44824945,,,,,,,,,
0.067519001,1.448248947,,,,,,,,,
0.067478909,1.448247071,,,,,,,,,
0.067439043,1.448243835,,,,,,,,,
0.067399409,1.448239253,,,,,,,,,
0.067360013,1.448233329,,,,,,,,,
0.067320855,1.448226033,,,,,,,,,
0.067281931,1.448217349,,,,,,,,,
0.067243234,1.448207268,,,,,,,,,
0.067204768,1.448195794,,,,,,,,,
0.067166543,1.448182944,,,,,,,,,
0.06712856,1.448168721,,,,,,,,,
0.067090821,1.448153124,,,,,,,,,
0.06705333,1.448136158,,,,,,,,,
0.067016102,1.448117848,,,,,,,,,
0.066979122,1.448098166,,,,,,,,,
0.066942401,1.448077139,,,,,,,,,
0.066905955,1.448054802,,,,,,,,,
0.066869796,1.448031192,,,,,,,,,
0.066833932,1.448006337,,,,,,,,,
0.066798357,1.447980218,,,,,,,,,
0.066763074,1.447952829,,,,,,,,,
0.066728086,1.44792419,,,,,,,,,
0.066693397,1.447894319,,,,,,,,,
0.066659011,1.447863211,,,,,,,,,
0.066624931,1.447830878,,,,,,,,,
0.066591166,1.447797358,,,,,,,,,
0.066557721,1.447762673,,,,,,,,,
0.066524595,1.447726839,,,,,,,,,
0.066491788,1.447689861,,,,,,,,,
0.0664593,1.447651748,,,,,,,,,
0.066427127,1.447612495,,,,,,,,,
0.066395267,1.447572137,,,,,,,,,
0.066363717,1.447530635,,,,,,,,,
0.066332476,1.447487996,,,,,,,,,
0.066301542,1.447444231,,,,,,,,,
0.06627091,1.447399346,,,,,,,,,
0.06624058,1.447353349,,,,,,,,,
0.06621055,1.44730626,,,,,,,,,
0.066180819,1.447258087,,,,,,,,,
0.066151388,1.447208842,,,,,,,,,
0.066122265,1.447158555,,,,,,,,,
0.066093457,1.447107256,,,,,,,,,
0.066064948,1.447054942,,,,,,,,,
0.066036744,1.447001641,,,,,,,,,
0.066008853,1.44694738,,,,,,,,,
0.065981281,1.44689218,,,,,,,,,
0.065954029,1.446836067,,,,,,,,,
0.065927087,1.44677906,,,,,,,,,
0.065900446,1.446721179,,,,,,,,,
0.065874115,1.44666242,,,,,,,,,
0.065848103,1.446602809,,,,,,,,,
0.065822407,1.446542357,,,,,,,,,
0.065797021,1.446481072,,,,,,,,,
0.065771941,1.446418967,,,,,,,,,
0.06574716,1.446356057,,,,,,,,,
0.065722675,1.446292344,,,,,,,,,
0.065698486,1.446227854,,,,,,,,,
0.06567459,1.446162619,,,,,,,,,
0.065650989,1.446096658,,,,,,,,,
0.065627678,1.44602998,,,,,,,,,
0.065604656,1.445962612,,,,,,,,,
0.065581923,1.445894588,,,,,,,,,
0.065559481,1.445825936,,,,,,,,,
0.065537321,1.445756651,,,,,,,,,
0.06551544,1.445686735,,,,,,,,,
0.065493834,1.445616203,,,,,,,,,
0.065472501,1.44554506,,,,,,,,,
0.065451452,1.445473312,,,,,,,,,
0.065430676,1.445401001,,,,,,,,,
0.065410158,1.445328144,,,,,,,,,
0.065389894,1.44525474,,,,,,,,,
0.065369878,1.445180806,,,,,,,,,
0.065350116,1.445106379,,,,,,,,,
0.065330611,1.445031491,,,,,,,,,
0.065311379,1.444956134,,,,,,,,,
0.0652924,1.444880357,,,,,,,,,
0.06527365,1.444804165,,,,,,,,,
0.065255139,1.444727588,,,,,,,,,
0.065236859,1.444650622,,,,,,,,,
0.065218812,1.444573295,,,,,,,,,
0.065200995,1.444495635,,,,,,,,,
0.065183406,1.444417666,,,,,,,,,
0.06516604,1.444339405,,,,,,,,,
0.065148893,1.44426087,,,,,,,,,
0.065131952,1.444182081,,,,,,,,,
0.065115214,1.444103053,,,,,,,,,
0.065098679,1.444023789,,,,,,,,,
0.065082339,1.443944294,,,,,,,,,
0.065066191,1.443864584,,,,,,,,,
0.065050233,1.443784684,,,,,,,,,
0.065034468,1.443704614,,,,,,,,,
0.065018891,1.443624387,,,,,,,,,
0.065003498,1.443544009,,,,,,,,,
0.064988284,1.443463492,,,,,,,,,
0.064973246,1.443382859,,,,,,,,,
0.064958378,1.44330212,,,,,,,,,
0.064943673,1.443221285,,,,,,,,,
0.064929132,1.44314038,,,,,,,,,
0.064914755,1.443059431,,,,,,,,,
0.064900545,1.442978468,,,,,,,,,
0.064886494,1.442897497,,,,,,,,,
0.064872596,1.442816526,,,,,,,,,
0.064858847,1.442735584,,,,,,,,,
0.064845239,1.442654678,,,,,,,,,
0.064831779,1.44257384,,,,,,,,,
0.064818462,1.442493086,,,,,,,,,
0.064805285,1.442412428,,,,,,,,,
0.064792249,1.442331867,,,,,,,,,
0.064779342,1.44225142,,,,,,,,,
0.064766554,1.442171109,,,,,,,,,
0.064753883,1.442090958,,,,,,,,,
0.064741324,1.442010981,,,,,,,,,
0.064728872,1.441931168,,,,,,,,,
0.064716523,1.441851534,,,,,,,,,
0.064704275,1.44177209,,,,,,,,,
0.064692125,1.441692847,,,,,,,,,
0.06468007,1.441613813,,,,,,,,,
0.064668109,1.441535006,,,,,,,,,
0.064656245,1.441456452,,,,,,,,,
0.064644474,1.441378157,,,,,,,,,
0.064632779,1.441300099,,,,,,,,,
0.064621169,1.441222312,,,,,,,,,
0.064609639,1.441144814,,,,,,,,,
0.064598183,1.441067628,,,,,,,,,
0.064586804,1.440990759,,,,,,,,,
0.0645755,1.440914231,,,,,,,,,
0.064564268,1.440838077,,,,,,,,,
0.064553106,1.440762294,,,,,,,,,
0.06454201,1.440686879,,,,,,,,,
0.064530973,1.440611853,,,,,,,,,
0.064519986,1.440537219,,,,,,,,,
0.06450905,1.440462986,,,,,,,,,
0.06449816,1.440389161,,,,,,,,,
0.064487318,1.440315742,,,,,,,,,
0.064476514,1.440242742,,,,,,,,,
0.06446574,1.440170165,,,,,,,,,
0.064454993,1.440098007,,,,,,,,,
0.064444272,1.440026277,,,,,,,,,
0.064433574,1.439954989,,,,,,,,,
0.064422899,1.439884151,,,,,,,,,
0.064412244,1.439813771,,,,,,,,,
0.064401604,1.439743848,,,,,,,,,
0.064390978,1.439674392,,,,,,,,,
0.064380363,1.439605408,,,,,,,,,
0.064369749,1.439536897,,,,,,,,,
0.064359143,1.439468887,,,,,,,,,
0.064348544,1.43940139,,,,,,,,,
0.064337955,1.439334395,,,,,,,,,
0.06432737,1.439267931,,,,,,,,,
0.06431678,1.439202012,,,,,,,,,
0.064306182,1.439136633,,,,,,,,,
0.064295571,1.439071791,,,,,,,,,
0.064284951,1.439007495,,,,,,,,,
0.064274321,1.438943745,,,,,,,,,
0.064263671,1.43888053,,,,,,,,,
0.064252996,1.438817845,,,,,,,,,
0.064242295,1.438755705,,,,,,,,,
0.06423157,1.438694125,,,,,,,,,
0.064220822,1.438633118,,,,,,,,,
0.064210048,1.438572668,,,,,,,,,
0.064199247,1.438512773,,,,,,,,,
0.064188419,1.438453441,,,,,,,,,
0.064177564,1.438394685,,,,,,,,,
0.064166679,1.43833651,,,,,,,,,
0.064155756,1.438278903,,,,,,,,,
0.064144787,1.438221872,,,,,,,,,
0.064133769,1.438165411,,,,,,,,,
0.064122698,1.438109532,,,,,,,,,
0.06411157,1.438054238,,,,,,,,,
0.064100383,1.437999526,,,,,,,,,
0.064089132,1.437945381,,,,,,,,,
0.064077814,1.437891791,,,,,,,,,
0.06406643,1.437838772,,,,,,,,,
0.064054983,1.43778632,,,,,,,,,
0.064043473,1.437734433,,,,,,,,,
0.064031894,1.437683102,,,,,,,,,
0.064020244,1.437632325,,,,,,,,,
0.064008524,1.43758211,,,,,,,,,
0.063996734,1.437532463,,,,,,,,,
0.063984874,1.437483392,,,,,,,,,
0.063972946,1.437434903,,,,,,,,,
0.063960946,1.437386992,,,,,,,,,
0.06394887,1.437339656,,,,,,,,,
0.063936716,1.437292892,,,,,,,,,
0.063924484,1.437246711,,,,,,,,,
0.063912171,1.437201111,,,,,,,,,
0.063899777,1.437156095,,,,,,,,,
0.063887297,1.437111647,,,,,,,,,
0.063874729,1.43706777,,,,,,,,,
0.063862072,1.437024468,,,,,,,,,
0.063849324,1.436981739,,,,,,,,,
0.063836487,1.436939581,,,,,,,,,
0.063823562,1.436897985,,,,,,,,,
0.063810557,1.436856964,,,,,,,,,
0.063797478,1.436816528,,,,,,,,,
0.063784327,1.436776672,,,,,,,,,
0.063771099,1.436737376,,,,,,,,,
0.063757789,1.436698625,,,,,,,,,
0.063744401,1.436660437,,,,,,,,,
0.063730941,1.436622828,,,,,,,,,
0.063717405,1.436585797,,,,,,,,,
0.063703789,1.436549325,,,,,,,,,
0.063690093,1.436513408,,,,,,,,,
0.063676313,1.436478032,,,,,,,,,
0.063662454,1.436443207,,,,,,,,,
0.063648516,1.436408925,,,,,,,,,
0.063634499,1.436375185,,,,,,,,,
0.06362041,1.436341997,,,,,,,,,
0.063606261,1.436309379,,,,,,,,,
0.063592073,1.43627738,,,,,,,,,
0.063577876,1.436246054,,,,,,,,,
0.063563713,1.436215429,,,,,,,,,
0.063549633,1.436185579,,,,,,,,,
0.063535695,1.436156592,,,,,,,,,
0.063521957,1.436128543,,,,,,,,,
0.063508448,1.436101475,,,,,,,,,
0.063495113,1.436075305,,,,,,,,,
0.063481683,1.436049635,,,,,,,,,
0.063467687,1.436023765,,,,,,,,,
0.063453126,1.435997692,,,,,,,,,
0.063438733,1.435972494,,,,,,,,,
0.063424872,1.435948711,,,,,,,,,
0.06341125,1.435925894,,,,,,,,,
0.0633973,1.435903197,,,,,,,,,
0.063382856,1.435880363,,,,,,,,,
0.063368072,1.435857615,,,,,,,,,
0.063353052,1.435835108,,,,,,,,,
0.063337849,1.435812918,,,,,,,,,
0.063322499,1.435791099,,,,,,,,,
0.063307025,1.435769668,,,,,,,,,
0.063291443,1.435748635,,,,,,,,,
0.063275767,1.435728009,,,,,,,,,
0.063260009,1.435707809,,,,,,,,,
0.06324418,1.435688049,,,,,,,,,
0.063228289,1.43566874,,,,,,,,,
0.063212341,1.435649877,,,,,,,,,
0.063196342,1.435631474,,,,,,,,,
0.063180293,1.435613519,,,,,,,,,
0.063164194,1.435596003,,,,,,,,,
0.063148044,1.435578924,,,,,,,,,
0.063131847,1.435562278,,,,,,,,,
0.063115605,1.435546062,,,,,,,,,
0.063099316,1.435530267,,,,,,,,,
0.063082981,1.435514884,,,,,,,,,
0.063066598,1.435499911,,,,,,,,,
0.063050173,1.435485342,,,,,,,,,
0.063033706,1.435471171,,,,,,,,,
0.063017202,1.435457398,,,,,,,,,
0.063000665,1.435444016,,,,,,,,,
0.062984091,1.43543101,,,,,,,,,
0.062967476,1.435418363,,,,,,,,,
0.062950818,1.435406066,,,,,,,,,
0.062934119,1.435394118,,,,,,,,,
0.062917382,1.435382522,,,,,,,,,
0.062900606,1.435371271,,,,,,,,,
0.062883795,1.435360363,,,,,,,,,
0.062866947,1.435349791,,,,,,,,,
0.062850065,1.435339542,,,,,,,,,
0.062833148,1.435329602,,,,,,,,,
0.062816199,1.435319965,,,,,,,,,
0.062799219,1.435310621,,,,,,,,,
0.062782206,1.435301557,,,,,,,,,
0.062765161,1.435292768,,,,,,,,,
0.062748084,1.435284244,,,,,,,,,
0.062730973,1.435275968,,,,,,,,,
0.062713826,1.435267925,,,,,,,,,
0.062696648,1.435260115,,,,,,,,,
0.062679442,1.435252534,,,,,,,,,
0.062662205,1.435245174,,,,,,,,,
0.062644945,1.435238038,,,,,,,,,
0.062627664,1.435231127,,,,,,,,,
0.06261036,1.435224421,,,,,,,,,
0.062593038,1.435217916,,,,,,,,,
0.062575701,1.435211619,,,,,,,,,
0.062558341,1.435205517,,,,,,,,,
0.06254096,1.435199592,,,,,,,,,
0.062523568,1.435193852,,,,,,,,,
0.062506163,1.435188287,,,,,,,,,
0.062488751,1.435182897,,,,,,,,,
0.062471332,1.435177667,,,,,,,,,
0.062453908,1.4351726,,,,,,,,,
0.062436483,1.435167698,,,,,,,,,
0.062419058,1.435162946,,,,,,,,,
0.06240163,1.435158338,,,,,,,,,
0.062384203,1.435153867,,,,,,,,,
0.062366779,1.435149528,,,,,,,,,
0.062349364,1.43514533,,,,,,,,,
0.06233196,1.435141271,,,,,,,,,
0.062314565,1.435137339,,,,,,,,,
0.062297175,1.435133505,,,,,,,,,
0.062279787,1.43512975,,,,,,,,,
0.062262401,1.435126064,,,,,,,,,
0.06224502,1.435122445,,,,,,,,,
0.062227649,1.435118899,,,,,,,,,
0.062210289,1.43511542,,,,,,,,,
0.062192941,1.435111998,,,,,,,,,
0.062175603,1.435108619,,,,,,,,,
0.062158278,1.43510528,,,,,,,,,
0.062140969,1.435101982,,,,,,,,,
0.062123679,1.435098724,,,,,,,,,
0.062106404,1.43509549,,,,,,,,,
0.06208915,1.43509228,,,,,,,,,
0.062071918,1.435089088,,,,,,,,,
0.062054709,1.43508591,,,,,,,,,
0.062037528,1.435082755,,,,,,,,,
0.062020376,1.435079622,,,,,,,,,
0.062003254,1.435076505,,,,,,,,,
0.061986158,1.435073381,,,,,,,,,
0.061969088,1.435070236,,,,,,,,,
0.061952045,1.435067071,,,,,,,,,
0.061935036,1.435063886,,,,,,,,,
0.061918064,1.435060682,,,,,,,,,
0.061901129,1.435057449,,,,,,,,,
0.061884235,1.435054184,,,,,,,,,
0.061867383,1.435050886,,,,,,,,,
0.061850576,1.435047553,,,,,,,,,
0.061833814,1.435044177,,,,,,,,,
0.061817097,1.435040751,,,,,,,,,
0.061800424,1.435037267,,,,,,,,,
0.061783796,1.43503372,,,,,,,,,
0.061767213,1.435030115,,,,,,,,,
0.061750678,1.435026442,,,,,,,,,
0.06173419,1.435022694,,,,,,,,,
0.061717751,1.435018871,,,,,,,,,
0.061701364,1.435014969,,,,,,,,,
0.061685028,1.43501098,,,,,,,,,
0.061668743,1.435006899,,,,,,,,,
0.061652512,1.435002723,,,,,,,,,
0.061636334,1.434998445,,,,,,,,,
0.061620214,1.434994069,,,,,,,,,
0.06160415,1.434989592,,,,,,,,,
0.061588143,1.434984999,,,,,,,,,
0.061572188,1.434980275,,,,,,,,,
0.061556291,1.434975428,,,,,,,,,
0.061540459,1.43497047,,,,,,,,,
0.061524685,1.434965389,,,,,,,,,
0.061508967,1.434960178,,,,,,,,,
0.061493306,1.434954821,,,,,,,,,
0.061477703,1.434949314,,,,,,,,,
0.061462162,1.434943658,,,,,,,,,
0.061446687,1.434937858,,,,,,,,,
0.061431273,1.434931909,,,,,,,,,
0.061415926,1.434925815,,,,,,,,,
0.061400652,1.434919585,,,,,,,,,
0.061385446,1.434913202,,,,,,,,,
0.061370309,1.434906658,,,,,,,,,
0.06135524,1.434899951,,,,,,,,,
0.06134024,1.434893078,,,,,,,,,
0.061325308,1.43488604,,,,,,,,,
0.061310452,1.43487885,,,,,,,,,
0.061295671,1.434871506,,,,,,,,,
0.061280967,1.434864002,,,,,,,,,
0.061266347,1.434856367,,,,,,,,,
0.061251813,1.434848595,,,,,,,,,
0.061237363,1.434840677,,,,,,,,,
0.061222993,1.434832606,,,,,,,,,
0.061208702,1.434824374,,,,,,,,,
0.061194484,1.434815966,,,,,,,,,
0.061180351,1.43480744,,,,,,,,,
0.0611663,1.434798764,,,,,,,,,
0.061152323,1.434789872,,,,,,,,,
0.061138426,1.434780792,,,,,,,,,
0.061124612,1.434771552,,,,,,,,,
0.061110878,1.434762165,,,,,,,,,
0.061097227,1.434752628,,,,,,,,,
0.06108366,1.43474294,,,,,,,,,
0.06107018,1.434733106,,,,,,,,,
0.061056787,1.434723117,,,,,,,,,
0.061043482,1.434712972,,,,,,,,,
0.061030269,1.434702676,,,,,,,,,
0.06101715,1.434692238,,,,,,,,,
0.061004121,1.43468165,,,,,,,,,
0.060991173,1.434670892,,,,,,,,,
0.060978301,1.434659956,,,,,,,,,
0.06096551,1.434648854,,,,,,,,,
0.060952802,1.434637602,,,,,,,,,
0.060940183,1.434626209,,,,,,,,,
0.060927653,1.434614683,,,,,,,,,
0.060915216,1.434603029,,,,,,,,,
0.060902873,1.434591251,,,,,,,,,
0.060890624,1.434579348,,,,,,,,,
0.060878467,1.434567321,,,,,,,,,
0.060866401,1.434555166,,,,,,,,,
0.060854424,1.43454288,,,,,,,,,
0.060842534,1.434530463,,,,,,,,,
0.060830734,1.434517922,,,,,,,,,
0.060819028,1.434505284,,,,,,,,,
0.060807419,1.434492547,,,,,,,,,
0.060795898,1.434479693,,,,,,,,,
0.060784463,1.434466709,,,,,,,,,
0.060773111,1.4344536,,,,,,,,,
0.060761843,1.434440377,,,,,,,,,
0.060750659,1.43442704,,,,,,,,,
0.060739561,1.434413588,,,,,,,,,
0.06072855,1.434400034,,,,,,,,,
0.060717627,1.43438638,,,,,,,,,
0.060706794,1.434372633,,,,,,,,,
0.060696047,1.434358787,,,,,,,,,
0.060685387,1.434344843,,,,,,,,,
0.060674812,1.4343308,,,,,,,,,
0.060664324,1.434316671,,,,,,,,,
0.060653922,1.434302465,,,,,,,,,
0.060643606,1.434288186,,,,,,,,,
0.060633376,1.434273839,,,,,,,,,
0.060623231,1.434259432,,,,,,,,,
0.060613171,1.434244964,,,,,,,,,
0.060603194,1.434230436,,,,,,,,,
0.060593301,1.434215852,,,,,,,,,
0.060583493,1.434201221,,,,,,,,,
0.060573766,1.434186539,,,,,,,,,
0.060564121,1.434171812,,,,,,,,,
0.060554556,1.434157044,,,,,,,,,
0.060545073,1.434142246,,,,,,,,,
0.060535674,1.434127425,,,,,,,,,
0.060526356,1.43411258,,,,,,,,,
0.060517117,1.434097707,,,,,,,,,
0.060507955,1.4340828,,,,,,,,,
0.060498865,1.434067858,,,,,,,,,
0.06048985,1.434052894,,,,,,,,,
0.060480916,1.434037927,,,,,,,,,
0.060472062,1.434022965,,,,,,,,,
0.060463285,1.434008012,,,,,,,,,
0.060454584,1.433993071,,,,,,,,,
0.060445955,1.43397814,,,,,,,,,
0.060437392,1.433963206,,,,,,,,,
0.060428897,1.433948278,,,,,,,,,
0.060420469,1.433933369,,,,,,,,,
0.060412111,1.433918489,,,,,,,,,
0.060403824,1.433903644,,,,,,,,,
0.060395609,1.433888843,,,,,,,,,
0.060387467,1.433874087,,,,,,,,,
0.060379393,1.43385937,,,,,,,,,
0.060371386,1.433844691,,,,,,,,,
0.060363442,1.433830049,,,,,,,,,
0.060355564,1.433815458,,,,,,,,,
0.060347748,1.43380092,,,,,,,,,
0.060339993,1.43378644,,,,,,,,,
0.060332298,1.433772025,,,,,,,,,
0.06032466,1.433757676,,,,,,,,,
0.06031708,1.433743405,,,,,,,,,
0.060309559,1.433729222,,,,,,,,,
0.060302094,1.433715126,,,,,,,,,
0.060294683,1.433701111,,,,,,,,,
0.060287323,1.433687175,,,,,,,,,
0.060280013,1.433673318,,,,,,,,,
0.060272754,1.433659558,,,,,,,,,
0.060265548,1.433645903,,,,,,,,,
0.060258399,1.433632357,,,,,,,,,
0.060251302,1.43361893,,,,,,,,,
0.060244262,1.433605629,,,,,,,,,
0.060237276,1.433592455,,,,,,,,,
0.060230342,1.43357941,,,,,,,,,
0.060223456,1.433566493,,,,,,,,,
0.060216612,1.433553698,,,,,,,,,
0.060209808,1.43354103,,,,,,,,,
0.060203047,1.433528502,,,,,,,,,
0.060196327,1.433516116,,,,,,,,,
0.060189648,1.433503882,,,,,,,,,
0.060183013,1.433491809,,,,,,,,,
0.060176422,1.433479906,,,,,,,,,
0.060169872,1.433468171,,,,,,,,,
0.060163358,1.433456592,,,,,,,,,
0.060156881,1.433445178,,,,,,,,,
0.06015044,1.433433935,,,,,,,,,
0.060144038,1.433422876,,,,,,,,,
0.060137665,1.43341198,,,,,,,,,
0.060131314,1.433401228,,,,,,,,,
0.060124985,1.433390624,,,,,,,,,
0.060118677,1.433380178,,,,,,,,,
0.060112391,1.433369893,,,,,,,,,
0.060106124,1.433359774,,,,,,,,,
0.060099876,1.433349825,,,,,,,,,
0.06009365,1.433340057,,,,,,,,,
0.060087444,1.433330468,,,,,,,,,
0.060081262,1.433321076,,,,,,,,,
0.060075105,1.43331189,,,,,,,,,
0.060068967,1.433302897,,,,,,,,,
0.060062842,1.433294093,,,,,,,,,
0.060056732,1.433285484,,,,,,,,,
0.060050637,1.433277075,,,,,,,,,
0.060044555,1.433268866,,,,,,,,,
0.060038484,1.433260855,,,,,,,,,
0.060032423,1.433253046,,,,,,,,,
0.060026374,1.433245442,,,,,,,,,
0.060020336,1.43323805,,,,,,,,,
0.060014313,1.433230879,,,,,,,,,
0.0600083,1.433223925,,,,,,,,,
0.060002294,1.433217174,,,,,,,,,
0.059996293,1.43321062,,,,,,,,,
0.059990292,1.433204264,,,,,,,,,
0.059984287,1.433198096,,,,,,,,,
0.059978274,1.433192108,,,,,,,,,
0.059972252,1.433186305,,,,,,,,,
0.059966222,1.433180696,,,,,,,,,
0.059960185,1.433175288,,,,,,,,,
0.059954142,1.433170089,,,,,,,,,
